I12273	STARRING	EA4408
I9272	STARRING	EA24651
I15221	STARRING	EA6718
I7126	DIRECTED_BY	ED7114
I14846	STARRING	EA9362
I2110	STARRING	EA28102
I16497	STARRING	EA10861
I10368	DIRECTED_BY	ED7700
I4420	STARRING	EA13467
I12175	STARRING	EA27138
I15823	STARRING	EA9738
I2264	STARRING	EA18047
I11733	STARRING	EA18243
I11245	DIRECTED_BY	ED3188
I11562	CATEGORIZED	EG7
I16608	STARRING	EA1767
I1298	STARRING	EA19943
I16061	CATEGORIZED	EG12
I3423	DIRECTED_BY	ED7339
I8635	CATEGORIZED	EG19
I1980	STARRING	EA90
I3533	CATEGORIZED	EG19
I13076	DIRECTED_BY	ED1588
I15553	CATEGORIZED	EG11
I14975	CATEGORIZED	EG27
I8164	CATEGORIZED	EG7
I1649	CATEGORIZED	EG23
I16604	CATEGORIZED	EG1
I11483	DIRECTED_BY	ED3778
I7434	CATEGORIZED	EG5
I7625	STARRING	EA1074
I7371	STARRING	EA16966
I11543	STARRING	EA27146
I6398	STARRING	EA9514
I1623	STARRING	EA17581
I7854	STARRING	EA2509
I6693	CATEGORIZED	EG21
I830	STARRING	EA16442
I11260	STARRING	EA14934
I6131	STARRING	EA3453
I14520	CATEGORIZED	EG7
I8133	CATEGORIZED	EG4
I12078	STARRING	EA26101
I3624	CATEGORIZED	EG18
I327	STARRING	EA17356
I6495	CATEGORIZED	EG14
I1357	DIRECTED_BY	ED8042
I6131	CATEGORIZED	EG7
I1170	STARRING	EA12303
I8165	STARRING	EA20218
I6391	CATEGORIZED	EG11
I7817	CATEGORIZED	EG19
I8013	STARRING	EA14692
I524	STARRING	EA7324
I3829	DIRECTED_BY	ED7666
I8743	CATEGORIZED	EG12
I5434	CATEGORIZED	EG23
I10657	CATEGORIZED	EG18
I7036	DIRECTED_BY	ED9694
I8783	STARRING	EA7778
I6114	DIRECTED_BY	ED6341
I3433	CATEGORIZED	EG14
I7834	CATEGORIZED	EG22
I14556	DIRECTED_BY	ED1021
I2954	STARRING	EA30732
I11971	CATEGORIZED	EG26
I11975	STARRING	EA23691
I10163	DIRECTED_BY	ED3804
I9786	STARRING	EA9343
I9821	STARRING	EA21785
I15888	STARRING	EA30106
I2383	STARRING	EA2417
I16667	CATEGORIZED	EG9
I12760	STARRING	EA13683
I16445	STARRING	EA2456
I13151	STARRING	EA1271
I4845	STARRING	EA28535
I3772	STARRING	EA14580
I15209	DIRECTED_BY	ED9439
I5946	STARRING	EA24859
I12967	STARRING	EA15041
I1056	DIRECTED_BY	ED1216
I13193	DIRECTED_BY	ED2196
I4339	STARRING	EA6812
I1507	STARRING	EA14921
I5712	CATEGORIZED	EG23
I4089	STARRING	EA9630
I12494	CATEGORIZED	EG26
I12506	CATEGORIZED	EG19
I10006	DIRECTED_BY	ED4294
I2996	STARRING	EA28050
I8970	STARRING	EA23962
I1582	DIRECTED_BY	ED7810
I11057	STARRING	EA25584
I1289	CATEGORIZED	EG19
I3006	STARRING	EA24550
I10764	CATEGORIZED	EG19
I15364	CATEGORIZED	EG7
I298	CATEGORIZED	EG7
I2675	CATEGORIZED	EG2
I16714	CATEGORIZED	EG13
I3409	STARRING	EA26855
I16460	CATEGORIZED	EG7
I10017	CATEGORIZED	EG17
I3818	DIRECTED_BY	ED9176
I14361	CATEGORIZED	EG11
I12027	CATEGORIZED	EG19
I11575	CATEGORIZED	EG21
I9655	DIRECTED_BY	ED1730
I6496	CATEGORIZED	EG9
I6871	CATEGORIZED	EG19
I16399	CATEGORIZED	EG23
I15958	CATEGORIZED	EG7
I11206	DIRECTED_BY	ED5531
I8556	STARRING	EA7179
I1119	DIRECTED_BY	ED9498
I1998	STARRING	EA24535
I12749	STARRING	EA17579
I2784	STARRING	EA27028
I10187	CATEGORIZED	EG7
I14305	DIRECTED_BY	ED2467
I1663	STARRING	EA24406
I7361	STARRING	EA32157
I503	DIRECTED_BY	ED8750
I14526	CATEGORIZED	EG26
I15977	DIRECTED_BY	ED99
I212	STARRING	EA1403
I157	CATEGORIZED	EG22
I604	STARRING	EA1650
I9941	CATEGORIZED	EG19
I6865	STARRING	EA9766
I6330	CATEGORIZED	EG23
I9074	DIRECTED_BY	ED3739
I78	STARRING	EA22981
I4580	STARRING	EA14820
I11895	CATEGORIZED	EG19
I14769	STARRING	EA5812
I8680	STARRING	EA8168
I11632	CATEGORIZED	EG15
I12296	DIRECTED_BY	ED7564
I7052	CATEGORIZED	EG9
I7204	STARRING	EA12583
I12996	DIRECTED_BY	ED612
I13824	CATEGORIZED	EG11
I8608	STARRING	EA4259
I5951	CATEGORIZED	EG7
I10352	CATEGORIZED	EG12
I12996	STARRING	EA4102
I8439	CATEGORIZED	EG4
I5607	STARRING	EA4853
I7614	STARRING	EA20980
I4978	CATEGORIZED	EG25
I4667	STARRING	EA1776
I15760	STARRING	EA5987
I9367	DIRECTED_BY	ED3482
I10396	CATEGORIZED	EG7
I5291	DIRECTED_BY	ED7960
I8540	STARRING	EA16694
I10435	CATEGORIZED	EG26
I7278	STARRING	EA29709
I10066	STARRING	EA167
I8732	CATEGORIZED	EG19
I1231	DIRECTED_BY	ED526
I11912	STARRING	EA12327
I14448	STARRING	EA12259
I9869	STARRING	EA21876
I15988	STARRING	EA13266
I6662	DIRECTED_BY	ED1
I10501	CATEGORIZED	EG5
I9584	STARRING	EA5887
I1887	DIRECTED_BY	ED4516
I5245	STARRING	EA16839
I9856	CATEGORIZED	EG19
I11689	CATEGORIZED	EG23
I15768	STARRING	EA3561
I8444	STARRING	EA26473
I3431	STARRING	EA28215
I6572	CATEGORIZED	EG7
I5466	DIRECTED_BY	ED2286
I12614	DIRECTED_BY	ED9506
I15574	CATEGORIZED	EG26
I8723	CATEGORIZED	EG4
I7890	CATEGORIZED	EG19
I10278	CATEGORIZED	EG12
I16341	STARRING	EA28366
I7526	CATEGORIZED	EG26
I6540	STARRING	EA14452
I873	CATEGORIZED	EG5
I3755	STARRING	EA2406
I385	CATEGORIZED	EG23
I13332	CATEGORIZED	EG16
I6649	CATEGORIZED	EG4
I15749	STARRING	EA13975
I11330	STARRING	EA6457
I2182	CATEGORIZED	EG19
I3038	STARRING	EA16367
I4610	STARRING	EA18275
I13330	CATEGORIZED	EG19
I8608	STARRING	EA21378
I11583	DIRECTED_BY	ED1399
I4253	DIRECTED_BY	ED7777
I13063	STARRING	EA23462
I1569	CATEGORIZED	EG4
I14816	STARRING	EA16451
I16068	STARRING	EA26901
I10175	STARRING	EA24274
I9114	CATEGORIZED	EG11
I14356	STARRING	EA31790
I4347	STARRING	EA22432
I12647	DIRECTED_BY	ED759
I9518	STARRING	EA28286
I8579	CATEGORIZED	EG26
I7632	CATEGORIZED	EG25
I16553	CATEGORIZED	EG19
I6448	STARRING	EA32056
I12471	CATEGORIZED	EG23
I6345	STARRING	EA29925
I3537	STARRING	EA14624
I9915	STARRING	EA18467
I8441	STARRING	EA5998
I5689	CATEGORIZED	EG7
I15212	STARRING	EA3082
I3812	DIRECTED_BY	ED7440
I14881	CATEGORIZED	EG5
I4681	STARRING	EA22953
I896	CATEGORIZED	EG19
I15446	CATEGORIZED	EG5
I12884	STARRING	EA30687
I16515	STARRING	EA15631
I2050	STARRING	EA28971
I2020	DIRECTED_BY	ED184
I5091	STARRING	EA24591
I11391	CATEGORIZED	EG19
I12571	STARRING	EA1467
I4905	DIRECTED_BY	ED5369
I11081	STARRING	EA3984
I11464	DIRECTED_BY	ED1
I11373	DIRECTED_BY	ED6170
I14085	CATEGORIZED	EG5
I416	STARRING	EA30476
I858	STARRING	EA30718
I7207	STARRING	EA217
I5176	CATEGORIZED	EG19
I3496	STARRING	EA4047
I11739	STARRING	EA31607
I1347	STARRING	EA14858
I3255	DIRECTED_BY	ED8242
I3159	STARRING	EA19042
I264	CATEGORIZED	EG16
I8781	CATEGORIZED	EG19
I5655	STARRING	EA21644
I16147	STARRING	EA25221
I8464	DIRECTED_BY	ED1
I7319	STARRING	EA12834
I9333	CATEGORIZED	EG7
I2297	CATEGORIZED	EG19
I12800	STARRING	EA8208
I13193	STARRING	EA27062
I2758	DIRECTED_BY	ED5891
I5487	STARRING	EA2162
I985	STARRING	EA17119
I868	STARRING	EA17883
I4851	CATEGORIZED	EG25
I12645	DIRECTED_BY	ED4234
I16300	DIRECTED_BY	ED8987
I13829	STARRING	EA31296
I5023	CATEGORIZED	EG19
I8817	STARRING	EA29290
I5966	CATEGORIZED	EG7
I15753	STARRING	EA20635
I12275	DIRECTED_BY	ED9543
I929	STARRING	EA576
I15930	DIRECTED_BY	ED1442
I11588	CATEGORIZED	EG7
I7398	CATEGORIZED	EG21
I16089	STARRING	EA9460
I11756	STARRING	EA20630
I8041	CATEGORIZED	EG16
I10904	CATEGORIZED	EG19
I4565	CATEGORIZED	EG5
I11648	STARRING	EA14475
I2847	STARRING	EA5763
I8559	STARRING	EA18668
I6745	STARRING	EA29226
I9431	STARRING	EA1720
I5172	STARRING	EA7458
I14474	CATEGORIZED	EG19
I4630	STARRING	EA15896
I14717	STARRING	EA30642
I16238	CATEGORIZED	EG23
I14224	STARRING	EA28849
I13899	CATEGORIZED	EG2
I15617	CATEGORIZED	EG7
I10355	DIRECTED_BY	ED8659
I11441	STARRING	EA26060
I12004	DIRECTED_BY	ED6359
I9004	CATEGORIZED	EG19
I1317	STARRING	EA1
I4972	STARRING	EA22480
I14394	CATEGORIZED	EG26
I14024	STARRING	EA17540
I3629	CATEGORIZED	EG12
I13842	DIRECTED_BY	ED1017
I13581	STARRING	EA20379
I12822	CATEGORIZED	EG5
I7337	DIRECTED_BY	ED6229
I3049	STARRING	EA18155
I8872	STARRING	EA13909
I10019	STARRING	EA30923
I10044	STARRING	EA17957
I109	CATEGORIZED	EG1
I4844	CATEGORIZED	EG19
I16711	DIRECTED_BY	ED7293
I7844	CATEGORIZED	EG8
I13369	CATEGORIZED	EG19
I958	STARRING	EA5750
I129	CATEGORIZED	EG8
I2153	STARRING	EA8512
I8471	STARRING	EA23453
I7333	DIRECTED_BY	ED8521
I15297	STARRING	EA18314
I626	CATEGORIZED	EG4
I15445	STARRING	EA21782
I2728	STARRING	EA14109
I4630	DIRECTED_BY	ED9092
I11840	CATEGORIZED	EG25
I6947	STARRING	EA26838
I4898	CATEGORIZED	EG5
I8313	STARRING	EA10008
I5105	STARRING	EA30420
I8187	CATEGORIZED	EG4
I1955	STARRING	EA11190
I1527	CATEGORIZED	EG22
I4115	CATEGORIZED	EG5
I6030	CATEGORIZED	EG19
I9430	CATEGORIZED	EG18
I9594	STARRING	EA20886
I10474	CATEGORIZED	EG7
I2790	CATEGORIZED	EG19
I15150	STARRING	EA9151
I13016	CATEGORIZED	EG23
I13143	STARRING	EA27382
I2305	STARRING	EA1322
I8208	STARRING	EA12929
I13732	CATEGORIZED	EG4
I8775	CATEGORIZED	EG5
I7738	CATEGORIZED	EG19
I8377	STARRING	EA7658
I16222	CATEGORIZED	EG25
I6262	CATEGORIZED	EG26
I4665	STARRING	EA30615
I9912	DIRECTED_BY	ED9327
I3533	CATEGORIZED	EG5
I12841	CATEGORIZED	EG19
I7959	CATEGORIZED	EG7
I991	DIRECTED_BY	ED2291
I14583	CATEGORIZED	EG7
I2132	STARRING	EA22972
I12978	CATEGORIZED	EG5
I3206	STARRING	EA4911
I1698	STARRING	EA21564
I6317	STARRING	EA2082
I108	DIRECTED_BY	ED3793
I11667	STARRING	EA25959
I3251	CATEGORIZED	EG5
I3564	CATEGORIZED	EG7
I10703	CATEGORIZED	EG23
I10784	STARRING	EA26828
I2038	STARRING	EA31447
I14891	STARRING	EA15186
I7740	STARRING	EA16334
I12784	STARRING	EA17546
I1484	CATEGORIZED	EG5
I11773	STARRING	EA19042
I5336	STARRING	EA26502
I3314	STARRING	EA24239
I6234	CATEGORIZED	EG11
I14709	STARRING	EA23220
I975	CATEGORIZED	EG9
I5868	CATEGORIZED	EG7
I15762	STARRING	EA97
I8246	STARRING	EA17204
I3225	STARRING	EA15153
I16470	STARRING	EA24697
I15902	STARRING	EA9503
I7206	STARRING	EA17236
I5168	STARRING	EA13929
I12528	STARRING	EA21185
I6640	STARRING	EA2204
I5299	CATEGORIZED	EG15
I1839	STARRING	EA9857
I12096	CATEGORIZED	EG21
I7220	CATEGORIZED	EG19
I5616	DIRECTED_BY	ED4231
I16518	CATEGORIZED	EG18
I10281	STARRING	EA28051
I1903	CATEGORIZED	EG11
I1743	CATEGORIZED	EG6
I10594	STARRING	EA30638
I12266	CATEGORIZED	EG23
I16289	STARRING	EA8278
I11757	CATEGORIZED	EG19
I1779	STARRING	EA5660
I13569	STARRING	EA9609
I3391	STARRING	EA845
I1328	DIRECTED_BY	ED8066
I101	CATEGORIZED	EG23
I14096	CATEGORIZED	EG25
I10337	CATEGORIZED	EG2
I4399	STARRING	EA11680
I952	STARRING	EA7145
I8013	CATEGORIZED	EG7
I82	STARRING	EA21053
I5792	CATEGORIZED	EG19
I2707	CATEGORIZED	EG7
I12445	STARRING	EA16383
I10259	CATEGORIZED	EG23
I2067	DIRECTED_BY	ED8535
I93	DIRECTED_BY	ED1235
I5775	CATEGORIZED	EG14
I16141	CATEGORIZED	EG19
I9379	STARRING	EA28137
I8936	STARRING	EA1084
I75	DIRECTED_BY	ED3597
I4789	STARRING	EA1639
I7929	STARRING	EA19902
I13509	DIRECTED_BY	ED6669
I4355	CATEGORIZED	EG4
I2557	CATEGORIZED	EG1
I1086	STARRING	EA10595
I6832	CATEGORIZED	EG19
I7467	DIRECTED_BY	ED2562
I14684	DIRECTED_BY	ED3093
I6384	DIRECTED_BY	ED2562
I5560	STARRING	EA14568
I15323	CATEGORIZED	EG7
I15204	DIRECTED_BY	ED6101
I5680	STARRING	EA3542
I10822	STARRING	EA13993
I7616	CATEGORIZED	EG19
I6869	STARRING	EA26822
I14826	STARRING	EA24369
I7528	STARRING	EA14310
I7333	CATEGORIZED	EG9
I10855	STARRING	EA23879
I12525	CATEGORIZED	EG12
I4335	STARRING	EA23263
I14429	CATEGORIZED	EG14
I13757	CATEGORIZED	EG19
I77	STARRING	EA21785
I253	STARRING	EA2396
I12607	STARRING	EA5228
I5622	CATEGORIZED	EG18
I1407	STARRING	EA7624
I16364	STARRING	EA27999
I15908	STARRING	EA1680
I478	CATEGORIZED	EG11
I15648	STARRING	EA20447
I12258	DIRECTED_BY	ED5713
I713	STARRING	EA5393
I3115	DIRECTED_BY	ED7514
I5909	STARRING	EA29059
I3175	STARRING	EA23097
I13180	DIRECTED_BY	ED8767
I8733	STARRING	EA22525
I11738	CATEGORIZED	EG26
I842	DIRECTED_BY	ED79
I13878	CATEGORIZED	EG5
I1085	STARRING	EA9435
I13526	CATEGORIZED	EG7
I2140	CATEGORIZED	EG19
I13400	DIRECTED_BY	ED6625
I7520	STARRING	EA10116
I10048	STARRING	EA1
I14830	STARRING	EA15572
I15474	CATEGORIZED	EG4
I6197	CATEGORIZED	EG19
I8878	STARRING	EA26411
I12029	STARRING	EA30460
I919	CATEGORIZED	EG22
I1174	CATEGORIZED	EG19
I13727	CATEGORIZED	EG19
I2217	STARRING	EA10635
I3462	STARRING	EA575
I7278	CATEGORIZED	EG19
I11762	STARRING	EA4595
I15887	CATEGORIZED	EG19
I2341	STARRING	EA17737
I1036	STARRING	EA19069
I8147	CATEGORIZED	EG1
I4901	CATEGORIZED	EG9
I16074	STARRING	EA1
I4060	STARRING	EA20860
I623	CATEGORIZED	EG7
I1060	CATEGORIZED	EG7
I3548	STARRING	EA31883
I1818	STARRING	EA29116
I2235	STARRING	EA24174
I11819	DIRECTED_BY	ED5867
I15904	STARRING	EA19587
I13071	STARRING	EA22943
I15898	CATEGORIZED	EG18
I11131	CATEGORIZED	EG25
I12309	STARRING	EA17319
I735	STARRING	EA3876
I16500	STARRING	EA16646
I4463	STARRING	EA16302
I11756	STARRING	EA14494
I15809	CATEGORIZED	EG5
I5914	STARRING	EA19402
I33	STARRING	EA20720
I5975	DIRECTED_BY	ED7015
I6812	CATEGORIZED	EG9
I15056	STARRING	EA2178
I8510	STARRING	EA7853
I2942	STARRING	EA10202
I14323	CATEGORIZED	EG19
I8693	CATEGORIZED	EG19
I895	CATEGORIZED	EG23
I1350	DIRECTED_BY	ED9411
I4852	STARRING	EA17570
I15343	STARRING	EA2999
I8715	CATEGORIZED	EG11
I4055	CATEGORIZED	EG23
I8224	STARRING	EA25709
I3598	CATEGORIZED	EG11
I14508	STARRING	EA15503
I12115	DIRECTED_BY	ED2900
I15365	DIRECTED_BY	ED4877
I7311	DIRECTED_BY	ED1398
I8624	STARRING	EA9836
I10121	CATEGORIZED	EG26
I6506	DIRECTED_BY	ED95
I15730	CATEGORIZED	EG19
I50	STARRING	EA15834
I2296	STARRING	EA14034
I14952	STARRING	EA31281
I10991	CATEGORIZED	EG19
I13221	CATEGORIZED	EG7
I5186	STARRING	EA16373
I4256	CATEGORIZED	EG11
I2807	STARRING	EA26809
I11618	STARRING	EA1370
I5194	STARRING	EA1
I10535	CATEGORIZED	EG11
I1473	STARRING	EA5450
I15605	STARRING	EA18367
I3551	CATEGORIZED	EG19
I1938	CATEGORIZED	EG23
I7683	DIRECTED_BY	ED9191
I8752	STARRING	EA29643
I14305	CATEGORIZED	EG19
I8422	STARRING	EA15819
I3391	STARRING	EA21587
I5662	CATEGORIZED	EG19
I2823	CATEGORIZED	EG4
I15177	STARRING	EA3465
I454	STARRING	EA7234
I13181	CATEGORIZED	EG4
I8672	CATEGORIZED	EG17
I12725	CATEGORIZED	EG23
I13756	DIRECTED_BY	ED2189
I13105	CATEGORIZED	EG7
I4348	DIRECTED_BY	ED781
I4850	STARRING	EA15389
I14593	CATEGORIZED	EG23
I8482	STARRING	EA21354
I1835	STARRING	EA9105
I16302	STARRING	EA8667
I9072	STARRING	EA24751
I11080	STARRING	EA409
I3092	STARRING	EA466
I1578	CATEGORIZED	EG21
I11407	STARRING	EA31576
I1024	STARRING	EA6407
I8698	STARRING	EA8550
I15229	STARRING	EA8945
I9299	STARRING	EA25404
I13987	STARRING	EA9770
I9845	CATEGORIZED	EG7
I3561	CATEGORIZED	EG17
I12762	CATEGORIZED	EG19
I6961	DIRECTED_BY	ED2423
I10334	DIRECTED_BY	ED5004
I2406	CATEGORIZED	EG19
I10838	STARRING	EA9713
I12126	STARRING	EA9800
I12764	CATEGORIZED	EG23
I14698	CATEGORIZED	EG4
I9987	CATEGORIZED	EG21
I4696	STARRING	EA13003
I12023	DIRECTED_BY	ED7602
I59	STARRING	EA9935
I8704	STARRING	EA20348
I6835	STARRING	EA5036
I13551	CATEGORIZED	EG25
I7620	CATEGORIZED	EG15
I4757	STARRING	EA22932
I5663	DIRECTED_BY	ED7777
I4956	CATEGORIZED	EG7
I6523	CATEGORIZED	EG4
I9319	DIRECTED_BY	ED9523
I9969	CATEGORIZED	EG9
I12341	STARRING	EA32173
I12307	CATEGORIZED	EG18
I7291	STARRING	EA30704
I6919	STARRING	EA26451
I7096	STARRING	EA13147
I10750	CATEGORIZED	EG23
I9873	DIRECTED_BY	ED4542
I14737	STARRING	EA8193
I5293	STARRING	EA21777
I11536	STARRING	EA24585
I2598	STARRING	EA28436
I12932	STARRING	EA31334
I4073	STARRING	EA20937
I7946	CATEGORIZED	EG7
I10669	STARRING	EA1774
I800	STARRING	EA13378
I2740	CATEGORIZED	EG15
I8640	CATEGORIZED	EG11
I12397	STARRING	EA28236
I6101	STARRING	EA30825
I8722	CATEGORIZED	EG7
I12498	CATEGORIZED	EG8
I15471	STARRING	EA12397
I6223	CATEGORIZED	EG23
I3810	CATEGORIZED	EG19
I14961	STARRING	EA1
I1404	DIRECTED_BY	ED1
I8811	STARRING	EA2733
I11222	DIRECTED_BY	ED8451
I10040	STARRING	EA6274
I219	CATEGORIZED	EG19
I16500	STARRING	EA22957
I4900	STARRING	EA23240
I10099	DIRECTED_BY	ED602
I3773	CATEGORIZED	EG23
I269	STARRING	EA27529
I6308	DIRECTED_BY	ED1598
I4296	STARRING	EA28848
I6654	STARRING	EA4354
I2163	DIRECTED_BY	ED5904
I6332	CATEGORIZED	EG21
I8644	STARRING	EA8979
I9394	STARRING	EA32029
I5389	STARRING	EA8442
I11422	DIRECTED_BY	ED9891
I608	CATEGORIZED	EG9
I1593	CATEGORIZED	EG7
I11364	STARRING	EA2388
I6800	STARRING	EA3622
I13724	DIRECTED_BY	ED1
I15870	CATEGORIZED	EG19
I12639	STARRING	EA23111
I12500	STARRING	EA1395
I8183	DIRECTED_BY	ED5923
I8106	STARRING	EA26923
I14104	CATEGORIZED	EG25
I1069	STARRING	EA7550
I8730	STARRING	EA11005
I10819	STARRING	EA18801
I12599	CATEGORIZED	EG5
I4942	STARRING	EA17753
I3379	STARRING	EA8987
I2699	STARRING	EA20338
I5536	CATEGORIZED	EG7
I40	CATEGORIZED	EG11
I3030	CATEGORIZED	EG3
I5676	STARRING	EA24523
I15879	DIRECTED_BY	ED2729
I1787	CATEGORIZED	EG23
I10980	DIRECTED_BY	ED9353
I1554	CATEGORIZED	EG18
I5205	CATEGORIZED	EG2
I10610	CATEGORIZED	EG19
I4678	DIRECTED_BY	ED158
I8759	CATEGORIZED	EG5
I1126	CATEGORIZED	EG11
I15642	STARRING	EA18544
I13101	CATEGORIZED	EG18
I2817	STARRING	EA6915
I2899	CATEGORIZED	EG27
I2065	CATEGORIZED	EG19
I4728	STARRING	EA9873
I13539	DIRECTED_BY	ED4743
I3672	STARRING	EA23297
I13980	DIRECTED_BY	ED4558
I1006	STARRING	EA16515
I5360	STARRING	EA19846
I4826	STARRING	EA12867
I10479	CATEGORIZED	EG12
I8290	DIRECTED_BY	ED3121
I174	STARRING	EA17877
I580	STARRING	EA2299
I5425	CATEGORIZED	EG19
I7633	DIRECTED_BY	ED5442
I3118	STARRING	EA3368
I13729	DIRECTED_BY	ED3396
I11109	STARRING	EA28900
I11756	STARRING	EA24338
I12096	CATEGORIZED	EG5
I9328	STARRING	EA15423
I7354	CATEGORIZED	EG15
I13059	STARRING	EA28216
I9394	STARRING	EA14356
I11425	CATEGORIZED	EG11
I12572	STARRING	EA29716
I15652	STARRING	EA31940
I6071	STARRING	EA14241
I7181	STARRING	EA12743
I879	STARRING	EA18168
I12564	CATEGORIZED	EG26
I16340	STARRING	EA10094
I7319	DIRECTED_BY	ED3329
I12805	STARRING	EA15998
I7692	CATEGORIZED	EG23
I7857	STARRING	EA31313
I7026	STARRING	EA20465
I15614	STARRING	EA24482
I15351	STARRING	EA24310
I9878	DIRECTED_BY	ED7956
I343	CATEGORIZED	EG11
I1917	STARRING	EA4017
I12936	STARRING	EA18972
I5082	STARRING	EA12744
I5752	CATEGORIZED	EG18
I2489	STARRING	EA20621
I4833	STARRING	EA5249
I5486	STARRING	EA1639
I5105	CATEGORIZED	EG22
I6382	CATEGORIZED	EG26
I8726	CATEGORIZED	EG22
I13220	STARRING	EA6657
I9815	STARRING	EA22198
I14787	STARRING	EA22111
I7143	CATEGORIZED	EG18
I12888	CATEGORIZED	EG11
I9001	DIRECTED_BY	ED5400
I10944	STARRING	EA7091
I7073	CATEGORIZED	EG19
I6518	DIRECTED_BY	ED8076
I6345	STARRING	EA31585
I1946	DIRECTED_BY	ED1224
I9909	CATEGORIZED	EG9
I3124	CATEGORIZED	EG19
I986	CATEGORIZED	EG12
I8270	CATEGORIZED	EG19
I6876	STARRING	EA2640
I14150	STARRING	EA8479
I11599	CATEGORIZED	EG7
I6767	STARRING	EA10904
I5039	STARRING	EA1171
I6989	CATEGORIZED	EG7
I10279	CATEGORIZED	EG23
I16183	CATEGORIZED	EG27
I912	CATEGORIZED	EG12
I2384	STARRING	EA13800
I7754	STARRING	EA29455
I11133	DIRECTED_BY	ED7011
I10326	STARRING	EA25998
I8087	STARRING	EA6466
I4244	STARRING	EA2008
I8687	STARRING	EA24114
I754	STARRING	EA11866
I4714	STARRING	EA2243
I7044	CATEGORIZED	EG19
I4901	STARRING	EA5005
I6273	STARRING	EA12795
I8136	STARRING	EA3450
I11634	STARRING	EA25178
I1616	DIRECTED_BY	ED103
I6404	STARRING	EA31440
I11610	STARRING	EA28677
I6451	CATEGORIZED	EG11
I9806	STARRING	EA7069
I9833	CATEGORIZED	EG26
I16158	CATEGORIZED	EG23
I3929	CATEGORIZED	EG25
I16363	DIRECTED_BY	ED8677
I54	DIRECTED_BY	ED2830
I16410	STARRING	EA19150
I157	CATEGORIZED	EG15
I8040	STARRING	EA28644
I1529	CATEGORIZED	EG22
I10688	STARRING	EA6395
I7991	STARRING	EA1595
I4020	CATEGORIZED	EG6
I6216	CATEGORIZED	EG11
I2676	STARRING	EA25191
I768	CATEGORIZED	EG9
I3621	STARRING	EA29247
I4469	STARRING	EA16181
I14097	STARRING	EA21061
I6951	CATEGORIZED	EG4
I2010	CATEGORIZED	EG18
I3166	STARRING	EA22202
I4117	STARRING	EA30855
I16607	CATEGORIZED	EG19
I16725	DIRECTED_BY	ED476
I7320	STARRING	EA23097
I3251	CATEGORIZED	EG19
I14949	STARRING	EA16728
I619	STARRING	EA20884
I7919	STARRING	EA11238
I4725	STARRING	EA15495
I2546	CATEGORIZED	EG11
I15902	STARRING	EA16241
I3533	STARRING	EA11645
I14972	CATEGORIZED	EG5
